,0,1
4724,Robin_Cook,2
4725,Robin_Johansen,1
4726,Robin_McGraw,1
4727,Robin_McLaurin_Williams,2
4728,Robin_Tunney,1
4729,Robin_Wagner,1
4730,Robin_Williams,1
4731,Robin_Wright_Penn,1
4732,Rob_Lowe,4
4733,Rob_Marshall,6
4734,Rob_Moore,1
4735,Rob_Morrow,1
4736,Rob_Niedermayer,1
4737,Rob_Ramsay,1
4738,Rob_Schneider,2
4739,Rocco_Buttiglione,1
4740,Rodney_Dangerfield,1
4741,Rodney_Rempt,1
4742,Rodolfo_Abalos,1
4743,Rodrigo_Borja,2
4744,Rodrigo_de_la_Cerna,1
4745,Rodrigo_Rato,1
4746,Rod_Blagojevich,2
4747,Rod_Bryden,1
4748,Rod_Jong-il,1
4749,Rod_Paige,1
4750,Rod_Stewart,3
4751,Rod_Thorn,1
4752,Roel_Campos,1
4753,Rogelio_Montemayor,1
4754,Rogelio_Ramos,1
4755,Rogerio_Romero,2
4756,Roger_Clemens,2
4757,Roger_Cook,1
4758,Roger_Corbett,1
4759,Roger_Daltrey,1
4760,Roger_Etchegaray,1
4761,Roger_Federer,14
4762,Roger_Grimes,1
4763,Roger_King,1
4764,Roger_Lyons,1
4765,Roger_Machado,1
4766,Roger_Mahony,1
4767,Roger_Moore,5
4768,Roger_Penske,1
4769,Roger_Staubach,1
4770,Roger_Suarez,1
4771,Roger_Toussaint,1
4772,Roger_Winter,1
4773,Rohinton_Mistry,1
4774,Rohman_al-Ghozi,1
4775,Roh_Moo-hyun,32
4776,Rolandas_Paksas,2
4777,Roland_Koch,1
4778,Rolf_Eckrodt,2
4779,Rolf_Zimmermann,1
4780,Rollie_Massimino,1
4781,Romain_Duris,1
4782,Romano_Prodi,7
4783,Roman_Abramovich,1
4784,Roman_Coppola,1
4785,Roman_Polanski,6
4786,Roman_Tam,1
4787,Romario_Farias,1
4788,Romeo_Gigli,1
4789,Ronaldo_Luis_Nazario_de_Lima,4
4790,Ronald_Brower,1
4791,Ronald_Harwood,1
4792,Ronald_Ito,1
4793,Ronald_Kadish,1
4794,Ronald_Kessler,1
4795,Ronald_Perelman,1
4796,Ronald_Post,1
4797,Ronald_Reagan,3
4798,Ronald_White,1
4799,Ronald_Young_Jr,1
4800,Ronde_Barber,1
4801,Ronnie_Jagday,1
4802,Ronnie_Musgrove,1
4803,Ron_Dittemore,8
4804,Ron_Gonzales,1
4805,Ron_Howard,2
4806,Ron_Kirk,1
4807,Ron_Lantz,1
4808,Ron_Zook,1
4809,Rosalie_Perkov,1
4810,Rosalyn_Carter,1
4811,Rosario_Dawson,1
4812,Rosa_Haywa_de_Condori,1
4813,Roseanne_Barr,3
4814,Rosemarie_Stack,2
4815,Rose_Linkins,1
4816,Rose_Marie,1
4817,Rosie_Perez,1
4818,Rosny_Desroches,1
4819,Ross_Verba,1
4820,Rowan_Williams,1
4821,Roy_Blunt,1
4822,Roy_Chaderton,1
4823,Roy_Halladay,1
4824,Roy_Jones_Jr,2
4825,Roy_Moore,6
4826,Roy_Rogers,1
4827,Roy_Romanow,1
4828,Roy_Williams,4
4829,Ruano_Pascual,1
4830,Rubens_Barrichello,12
4831,Ruben_Sierra,1
4832,Ruben_Studdard,2
4833,Ruben_Wolkowyski,1
4834,Rudi_Voeller,1
4835,Rudolf_Schuster,1
4836,Rudolph_Giuliani,26
4837,Rudolph_Holton,1
4838,Rudy_Tomjanovich,1
4839,Rulon_Gardner,1
4840,Rupert_Grint,3
4841,Rupert_Murdoch,2
4842,Russell_Coutts,2
4843,Russell_Crowe,2
4844,Russell_Simmons,5
4845,Russ_Ortiz,1
4846,Rustu_Recber,1
4847,Ruth_Bader_Ginsburg,1
4848,Ruth_Christofferson,1
4849,Ruth_Dreifuss,2
4850,Ruth_Harlow,2
4851,Ruth_Pearce,1
4852,Ruth_Stubbs,1
4853,Ryan_Drese,1
4854,Ryan_Goodman,1
4855,Ryan_Leaf,1
4856,Ryan_Newman,1
4857,Ryan_Nyquist,1
4858,Saadi_Gadhafi,1
4859,Sabah_Al-Ahmad_Al-Jaber_Al-Sabah,1
4860,Saburo_Kawabuchi,2
4861,Sachiko_Yamada,4
4862,Sachin_Tendulkar,1
4863,Sadam_Hassan,1
4864,Sada_Jacobson,1
4865,Saddam_Hussein,23
4866,Sadie_Frost,3
4867,Saeb_Erekat,2
4868,Saeed_Anwar,1
4869,Saeed_Mortazavi,1
4870,Sahim_Alwan,1
4871,Saied_Hadi_al_Mudarissi,1
4872,Sally_Clark,1
4873,Sally_Field,4
4874,Sally_Kirkland,4
4875,Sally_Ride,2
4876,Salman_Khan,1
4877,Salman_Rushdie,3
4878,Salma_Hayek,13
4879,Samantha_Daniels,1
4880,Samantha_Ledster,1
4881,Saman_Shali,1
4882,Samira_Makhmalbaf,2
4883,Sami_Al-Arian,1
4884,Sammy_Knight,1
4885,Sammy_Sosa,2
4886,Samuel_Waksal,4
4887,Sam_Bith,3
4888,Sam_Brownback,1
4889,Sam_Gerald,1
4890,Sam_Mendes,2
4891,Sam_Rockwell,1
4892,Sam_Torrance,3
4893,Sananda_Maitreya,1
4894,Sandra_Banning,1
4895,Sandra_Bullock,4
4896,Sandra_Ceccarelli,1
4897,Sandra_Day_OConner,1
4898,Sandra_Milo,1
4899,Sandra_Shamas,1
4900,Sandy_Smith,1
4901,Sandy_Wise,1
4902,Sanjay_Chawla,1
4903,Sanjay_Gupta,1
4904,Sanja_Papic,1
4905,Santiago_Botero,1
4906,San_Lan,1
4907,Saoud_Al_Faisal,1
4908,Saparmurat_Niyazov,2
4909,Sarah_Canale,1
4910,Sarah_Hughes,6
4911,Sarah_Jessica_Parker,6
4912,Sarah_Michelle_Gellar,3
4913,Sarah_Price,1
4914,Sarah_Weddington,1
4915,Sarah_Wynter,1
4916,Sara_Elisabeth_Ahmad,1
4917,Sara_Silverman,1
4918,Sargis_Sargsian,1
4919,Sasha_Alexander,1
4920,Sasha_Cohen,1
4921,Satnarine_Sharma,1
4922,Scott_Blum,1
4923,Scott_Dalton,1
4924,Scott_Dickson,1
4925,Scott_Fawell,1
4926,Scott_Gorelick,1
4927,Scott_Hamilton,1
4928,Scott_Hoch,1
4929,Scott_Hubbard,1
4930,Scott_McClellan,5
4931,Scott_McNealy,2
4932,Scott_OGrady,1
4933,Scott_Peterson,5
4934,Scott_Ritter,2
4935,Scott_Rolen,1
4936,Scott_Rudin,2
4937,Scott_Sullivan,2
4938,Scott_Verplank,1
4939,Scott_Wallach,1
4940,Scott_Weiland,1
4941,Scott_Wittman,1
4942,Scott_Wolf,2
4943,Scott_Yates,1
4944,Sean_Astin,3
4945,Sean_Combs,1
4946,Sean_Hayes,2
4947,Sean_OKeefe,5
4948,Sean_Patrick_OMalley,3
4949,Sean_Patrick_Thomas,1
4950,Sean_Penn,3
4951,Sean_Townsend,1
4952,Sebastian_Cuattrin,1
4953,Sebastian_Porto,1
4954,Sebastian_Saja,3
4955,Sebastien_Grosjean,4
4956,Sedigh_Barmak,1
4957,Selma_Phoenix,1
4958,Sepp_Blatter,4
4959,Serena_Karlan,1
4960,Serena_Williams,52
4961,Sereyvuth_Kem,1
4962,Sergei_Alexandrovitch_Ordzhonikidze,1
4963,Sergei_Ivanov,5
4964,Sergei_Yastrzhembsky,1
4965,Sergei_Yushenkov,1
4966,Sergey_Lavrov,11
4967,Serge_Klarsfeld,1
4968,Serge_Melac,1
4969,Serge_Tchuruk,1
4970,Sergio_Castellitto,1
4971,Sergio_Garcia,2
4972,Sergio_Vieira_De_Mello,11
4973,Seth_Gorney,1
4974,Severino_Antinori,1
4975,Seydou_Diarra,1
4976,Seymour_Cassell,1
4977,Se_Hyuk_Joo,1
4978,Shae-Lynn_Bourne,1
4979,Shafal_Mosed,1
4980,Shamai_Leibowitz,1
4981,Shane_Hmiel,1
4982,Shane_Loux,1
4983,Shane_Mosley,2
4984,Shane_Phillips,1
4985,Shane_Reynolds,1
4986,Shane_Warne,2
4987,Shania_Twain,1
4988,Shanna_Zolman,1
4989,Shannon_OBrien,2
4990,Shannyn_Sossamon,1
4991,Sharess_Harrell,1
4992,Sharon_Davis,2
4993,Sharon_Frey,2
4994,Sharon_Osbourne,3
4995,Sharon_Robinson,1
4996,Sharon_Stone,5
4997,Shaukat_Aziz,2
4998,Shaul_Mofaz,3
4999,Shaun_Pollock,1
5000,Shaun_Rusling,1
5001,Shavon_Earp,1
5002,Shawn_Bradley,1
5003,Shawn_Kemp,1
5004,Shawn_Marion,1
5005,Sheikh_Ahmed_Yassin,1
5006,Sheila_Copps,4
5007,Sheila_Fraser,2
5008,Sheila_Taormina,1
5009,Sheila_Wellstone,2
5010,Sheldon_Silver,1
5011,Sherri_Coale,1
5012,Sherry_Fisher,1
5013,Sherry_Irving,1
5014,Sheryl_Crow,8
5015,Shia_LaBeouf,2
5016,Shigeo_Nagashima,1
5017,Shigeru_Ishiba,1
5018,Shimon_Peres,8
5019,Shingo_Katayama,1
5020,Shingo_Suetsugu,1
5021,Shinya_Taniguchi,1
5022,Shinzo_Abe,1
5023,Shireen_Amir_Begum,1
5024,Shirley_Jones,1
5025,Shi_Guangsheng,1
5026,Shobha_De,1
5027,Shoshana_Johnson,1
5028,Shoshannah_Stern,1
5029,Sidney_Kimmel,1
5030,Sidney_Poitier,1
5031,Sid_Caesar,1
5032,Sigourney_Weaver,1
5033,Sila_Calderon,4
5034,Silvan_Shalom,6
5035,Silvia_Farina_Elia,3
5036,Silvie_Cabero,1
5037,Silvio_Berlusconi,33
5038,Silvio_Fernandez,2
5039,Simona_Hradil,1
5040,Simon_Chalk,1
5041,Simon_Cowell,2
5042,Simon_Larose,1
5043,Simon_Yam,1
5044,Sim_Yong,1
5045,Sinead_OConnor,1
5046,Sivan_Klein,1
5047,SJ_Twu,1
5048,Skip_Prosser,1
5049,Slobodan_Milosevic,4
5050,Soenarno,1
5051,Sofia_Milos,1
5052,Sofyan_Dawood,1
5053,Sohail_Abbas,1
5054,Sok_An,1
5055,Solomon_Passy,1
5056,Sonia_Gandhi,4
5057,Sonia_Lopez,1
5058,Sonja_Kesselschlager,1
5059,Sonya_Walger,1
5060,Soon_Yi,1
5061,Sophia_Loren,7
5062,Sophie,1
5063,Sourav_Ganguly,5
5064,Spencer_Abraham,17
5065,Spike_Helmick,1
5066,Spike_Jonze,1
5067,Spike_Lee,1
5068,Stacey_Dales-Schuman,1
5069,Stacey_Jones,1
5070,Stacey_Yamaguchi,1
5071,Stacy_Dragila,2
5072,Stacy_Nelson,1
5073,Stanislas_Wawrinka,1
5074,Stanley_Ho,1
5075,Stanley_McChrystal,3
5076,Stanley_Nelson,1
5077,Stanley_Tong,2
5078,Stan_Heath,2
5079,Stan_Kasten,1
5080,Stan_Kroenke,1
5081,Stefaan_Declerk,1
5082,Stefanie_De_Roux,1
5083,Stefano_Accorsi,2
5084,Stefano_Basalini,1
5085,Stefano_Gabbana,1
5086,Stefan_Holm,1
5087,Stefan_Koubek,1
5088,Stefan_Tafrov,1
5089,Steffeny_Holtz,1
5090,Steffi_Graf,5
5091,Stellan_Skarsgard,2
5092,Stella_Keitel,1
5093,Stella_McCartney,1
5094,Stella_Tennant,1
5095,Steny_Hoyer,1
5096,Stepan_Demirchian,1
5097,Stephane_Delajoux,1
5098,Stephane_Rochon,1
5099,Stephane_Rousseau,1
5100,Stephanie_Cohen_Aloro,1
5101,Stephanie_Moore,1
5102,Stephanie_Zimbalist,1
5103,Stephan_Eberharter,1
5104,Stephen_Ambrose,2
5105,Stephen_Arigbabu,1
5106,Stephen_Cooper,1
5107,Stephen_Covey,1
5108,Stephen_Crampton,1
5109,Stephen_Daldry,2
5110,Stephen_Ebberharter,1
5111,Stephen_Frears,1
5112,Stephen_Friedman,2
5113,Stephen_Funk,1
5114,Stephen_Glassroth,1
5115,Stephen_Joseph,1
5116,Stephen_Keener,1
5117,Stephen_Oake,1
5118,Stephen_Push,1
5119,Stephen_Silas,1
5120,Stephen_Swindal,1
5121,Stephen_Thompson,1
5122,Stephen_Webster,1
5123,Sterling_Hitchcock,1
5124,Steve-O,1
5125,Steven_Briggs,1
5126,Steven_Craig,1
5127,Steven_Curtis_Chapman,1
5128,Steven_Feldman,1
5129,Steven_Hatfill,2
5130,Steven_Kinlock,1
5131,Steven_Seagal,2
5132,Steven_Spielberg,7
5133,Steven_Tyler,1
5134,Steven_Van_Zandt,1
5135,Steve_Alford,1
5136,Steve_Allan,1
5137,Steve_Allee,1
5138,Steve_Austin,1
5139,Steve_Avery,1
5140,Steve_Backley,2
5141,Steve_Ballmer,3
5142,Steve_Blake,1
5143,Steve_Blankenship,1
5144,Steve_Case,1
5145,Steve_Coogan,1
5146,Steve_Coterill,1
5147,Steve_Cox,1
5148,Steve_Cutler,1
5149,Steve_Fehr,1
5150,Steve_Karsay,1
5151,Steve_Kerr,1
5152,Steve_Largent,1
5153,Steve_Lavin,6
5154,Steve_Lenard,1
5155,Steve_Mariucci,3
5156,Steve_McManaman,1
5157,Steve_Nash,5
5158,Steve_Nesbitt,1
5159,Steve_Pagliuca,1
5160,Steve_Park,2
5161,Steve_Patterson,1
5162,Steve_Peace,1
5163,Steve_Phillips,1
5164,Steve_Redgrave,1
5165,Steve_Rush,1
5166,Steve_Shiver,1
5167,Steve_Spurrier,2
5168,Steve_Stirling,1
5169,Steve_Valentine,1
5170,Steve_Wariner,1
5171,Steve_Waugh,2
5172,Steve_Zahn,1
5173,Stipe_Mesic,1
5174,Stockard_Channing,3
5175,Strom_Thurmond,3
5176,Stuart_Knoll,1
5177,Stuart_Townsend,1
5178,Stuart_Whitman,1
5179,Sue_Grafton,1
5180,Sue_Guevara,1
5181,Sue_Johnston,1
5182,Sue_Slavec,1
5183,Sue_Wicks,2
5184,Suh_Chung-won,1
5185,Suh_Young-hoon,1
5186,Suk_Chung_Hong,1
5187,Sultan_Qaboos,1
5188,Sung_Hong_Choi,1
5189,Sun_Myung_Moon,1
5190,Supachai_Panitchpakdi,1
5191,Surakait_Sathirathai,2
5192,Sureyya_Ayhan,1
5193,Surya_Bahadur_Thapa,1
5194,Susan_Collins,2
5195,Susan_Sarandon,6
5196,Susan_Walvius,1
5197,Susan_Whelan,1
5198,Sushma_Swaraj,1
5199,Susie_Castillo,2
5200,Susilo_Bambang_Yudhoyono,4
5201,Suzanne_Fox,1
5202,Suzanne_Gaudet,2
5203,Suzanne_Haik_Terrell,1
5204,Suzanne_Mubarak,1
5205,Suzanne_Somers,1
5206,Suzanne_Torrance,1
5207,Suzie_McConnell_Serio,1
5208,Svend_Aage_Jensby,1
5209,Svend_Robinson,1
5210,Sven_Goran_Eriksson,1
5211,Sven_Ottke,1
5212,Svetislav_Pesic,1
5213,Svetlana_Belousova,1
5214,Svetlana_Koroleva,2
5215,Svetoslav_Todorov,1
5216,Sybille_Schmid,1
5217,Syed_Abdul_Rahman_Geelani,1
5218,Syed_Ibrahim,1
5219,Sylvester_Stallone,9
5220,Sylvia_Plachy,1
5221,Sylvie_Guillem,1
5222,Szu_Yu_Chen,1
5223,S_Jayakumar,2
5224,Tabare_Vazquez,1
5225,Tab_Baldwin,1
5226,Tab_Turner,1
5227,Taha_Yassin_Ramadan,15
5228,Taia_Balk,1
5229,Takahiro_Mori,1
5230,Takaloo,1
5231,Takashi_Sorimachi,2
5232,Takashi_Yamamoto,1
5233,Takenori_Kanzaki,1
5234,Takeo_Fukui,1
5235,Takeo_Hiranuma,1
5236,Takeshi_Kitano,1
5237,Takuma_Sato,1
5238,Taku_Yamasaki,1
5239,Talal_Keenaan,1
5240,Talisa_Bratt,1
5241,Talisa_Soto,1
5242,Tali_Imani,1
5243,Tamara_Brooks,2
5244,Tamara_Mowry,1
5245,Tamara_Stokes,1
5246,Tamika_Catchings,1
5247,Tammy_Helm,1
5248,Tammy_Lynn_Michaels,2
5249,Tangra_Riggle,1
5250,Tang_Jiaxuan,11
5251,Tanya_Holyk,1
5252,Tanya_Lindenmuth,1
5253,Taoufik_Mathlouthi,1
5254,Tara_Dawn_Christensen,1
5255,Tara_Kirk,1
5256,Tara_Reid,1
5257,Tara_VanDerveer,1
5258,Tariq_Aziz,6
5259,Tassos_Papadopoulos,3
5260,Tatiana_Gratcheva,1
5261,Tatiana_Kennedy_Schlossberg,1
5262,Tatiana_Panova,1
5263,Tatiana_Paus,1
5264,Tatiana_Shchegoleva,1
5265,Tatjana_Gsell,1
5266,Tatsuya_Fuji,1
5267,Tatyana_Tomashova,1
5268,Taufik_Hidayat,3
5269,Taufik_Kiemas,1
5270,Tavis_Smiley,1
5271,Taylor_Twellman,1
5272,Taylyn_Solomon,1
5273,Tayshaun_Prince,1
5274,Tayyeb_Abdel_Rahim,1
5275,TA_McLendon,1
5276,Teddy_Kollek,1
5277,Ted_Christopher,1
5278,Ted_Costa,1
5279,Ted_Maher,2
5280,Ted_Nolan,1
5281,Ted_Turner,1
5282,Ted_Washington,1
5283,Ted_Williams,1
5284,Terence_Newman,1
5285,Teresa_Graves,1
5286,Teresa_Heinz_Kerry,1
5287,Teresa_Williams,1
5288,Teresa_Worbis,1
5289,Teri_Files,1
5290,Teri_Garr,1
5291,Teri_ORourke,1
5292,Terje_Roed-Larsen,2
5293,Terrell_Suggs,2
5294,Terrence_Kiel,1
5295,Terrence_Trammell,1
5296,Terri_Clark,1
5297,Terry_Bradshaw,1
5298,Terry_Gilliam,1
5299,Terry_Hoeppner,1
5300,Terry_Lynn_Barton,1
5301,Terry_McAuliffe,3
5302,Terry_Semel,1
5303,Terry_Stotts,2
5304,Teruaki_Masumoto,1
5305,Terunobu_Maeda,1
5306,Tessa_Jowell,1
5307,Tex_Ritter,1
5308,Thabo_Mbeki,5
5309,Thad_Matta,1
5310,Thaksin_Shinawatra,6
5311,Thalia,1
5312,Thanongsak_Tuvinan,1
5313,Theodore_Tweed_Roosevelt,3
5314,Theo_Angelopoulos,1
5315,Theo_Epstein,2
5316,Theresa_Gattung,1
5317,Theresa_May,3
5318,Thierry_Falise,3
5319,Thierry_Mariani,1
5320,Thomas_Birmingham,2
5321,Thomas_Bjorn,2
5322,Thomas_Cloyd,1
5323,Thomas_Daily,1
5324,Thomas_Day,1
5325,Thomas_Enqvist,1
5326,Thomas_Fargo,4
5327,Thomas_Ferguson,1
5328,Thomas_Franklin,1
5329,Thomas_Gottschalk,1
5330,Thomas_Haeggstroem,1
5331,Thomas_Kelly,1
5332,Thomas_Klestil,1
5333,Thomas_Malchow,2
5334,Thomas_Manger,1
5335,Thomas_Mesereau_Jr,1
5336,Thomas_OBrien,9
5337,Thomas_Rupprath,3
5338,Thomas_Scavone,1
5339,Thomas_Stewart,1
5340,Thomas_Ulrich,1
5341,Thomas_Van_Essen,1
5342,Thomas_Watjen,1
5343,Thomas_Weston,1
5344,Thomas_Wilkens,1
5345,Thomas_Wyman,2
5346,Thor_Pedersen,1
5347,Tiago_Splitter,1
5348,Tian_Liang,1
5349,Tian_Zhuang_Zhuang,1
5350,Tia_Mowry,1
5351,Tiffany_Limos,1
5352,Tiger_Woods,23
5353,Timbul_Silaen,1
5354,Timothy_Coughlin,1
5355,Timothy_Goebel,1
5356,Timothy_McVeigh,1
5357,Timothy_Rigas,1
5358,Timothy_Wirth,1
5359,Tim_Allen,4
5360,Tim_Blake_Nelson,1
5361,Tim_Chapman,2
5362,Tim_Conway,3
5363,Tim_Curley,1
5364,Tim_Curry,2
5365,Tim_Duncan,4
5366,Tim_Floyd,2
5367,Tim_Henman,19
5368,Tim_Howard,1
5369,Tim_Jones,1
5370,Tim_Lobinger,1
5371,Tim_Lopes,1
5372,Tim_Matheson,1
5373,Tim_Norbeck,1
5374,Tim_Pawlenty,1
5375,Tim_Robbins,5
5376,Tim_Salmon,1
5377,Tim_Welsh,1
5378,Tina_Andrews,1
5379,Tina_Brown,1
5380,Tina_Conner,1
5381,Tina_Fey,1
5382,Tina_Pisnik,1
5383,Tina_Sinatra,1
5384,Tino_Martinez,1
5385,Tippi_Hedren,2
5386,Tirunesh_Dibaba,1
5387,TJ_Ford,1
5388,Toby_Keith,1
5389,Tocker_Pudwill,1
5390,Todd_Haynes,4
5391,Todd_MacCulloch,1
5392,Todd_Parrott,1
5393,Todd_Petit,1
5394,Todd_Reid,1
5395,Todd_Robbins,1
5396,Todd_Wike,1
5397,Tomas_Enge,1
5398,Tomas_Malik,1
5399,Tommy_Amaker,1
5400,Tommy_Franks,16
5401,Tommy_Haas,6
5402,Tommy_Lasorda,1
5403,Tommy_Lewis,1
5404,Tommy_Maddox,1
5405,Tommy_Robredo,3
5406,Tommy_Shane_Steiner,1
5407,Tommy_Thompson,10
5408,Tommy_Tubberville,1
5409,Tomoko_Hagiwara,2
5410,Tomomi_Morita,1
5411,Tom_Amstutz,1
5412,Tom_Brady,2
5413,Tom_Brennan,1
5414,Tom_Christerson,1
5415,Tom_Coughlin,1
5416,Tom_Coverdale,2
5417,Tom_Craddick,4
5418,Tom_Crean,5
5419,Tom_Cruise,10
5420,Tom_Curley,1
5421,Tom_Daschle,25
5422,Tom_DeLay,1
5423,Tom_Foy,1
5424,Tom_Gamboa,1
5425,Tom_Glavine,2
5426,Tom_Hanks,10
5427,Tom_Hanusik,1
5428,Tom_Harkin,5
5429,Tom_Izzo,1
5430,Tom_Jones,2
5431,Tom_Kelly,1
5432,Tom_Koenigs,1
5433,Tom_Lantos,1
5434,Tom_McClintock,1
5435,Tom_Miller,1
5436,Tom_Moss,1
5437,Tom_OBrien,1
5438,Tom_Osborne,1
5439,Tom_Poston,1
5440,Tom_Reilly,3
5441,Tom_Ridge,33
5442,Tom_Rouen,1
5443,Tom_Schnackenberg,1
5444,Tom_Scully,1
5445,Tom_Sizemore,1
5446,Tom_Smothers,1
5447,Tom_Tunney,1
5448,Tom_Vilsack,1
5449,Tom_Watson,3
5450,Tom_Welch,1
5451,Tonga,1
5452,Tonino_Guerra,1
5453,Toni_Braxton,3
5454,Toni_Jennings,1
5455,Tono_Suratman,1
5456,Tonya_Payne,1
5457,Tony_Bennett,4
5458,Tony_Blair,144
5459,Tony_Clement,1
5460,Tony_Cummo,1
5461,Tony_Curtis,2
5462,Tony_Elias,1
5463,Tony_Fernandes,1
5464,Tony_LaRussa,1
5465,Tony_Parker,2
5466,Tony_Shalhoub,4
5467,Tony_Stewart,6
5468,Tora_Takagi,1
5469,Tori_Amos,1
5470,Torri_Edwards,2
5471,Toshihiko_Fukui,3
5472,Toshimitsu_Motegi,1
5473,Toshi_Izawa,1
5474,Toutai_Kefu,1
5475,Tracee_Ellis_Ross,2
5476,Tracee_Treadwell,1
5477,Tracy_McGrady,2
5478,Tracy_Wyle,1
5479,Travis_Rudolph,1
5480,Trent_Lott,16
5481,Trevor_McDonald,1
5482,Trevor_Watson,1
5483,Trisha_Meili,1
5484,Tristan_Gretzky,1
5485,Trista_Rehn,1
5486,Troy_Aikman,1
5487,Troy_Garity,1
5488,Troy_Hudson,1
5489,Troy_Jenkins,1
5490,Troy_Polamalu,1
5491,Trudi_Lacey,1
5492,Tsutomu_Takebe,2
5493,Tubby_Smith,3
5494,Tuncay_Sanli,1
5495,Tung_Chee-hwa,9
5496,Turner_Gill,1
5497,Turner_Stevenson,1
5498,Tyler_Grillo,1
5499,Tyler_Hamilton,2
5500,Tyra_Banks,2
5501,Tyrone_Medley,1
5502,Tyron_Garner,2
5503,Ty_Votaw,1
5504,Tzipora_Obziler,1
5505,T_Boone_Pickens,1
5506,Uday_Hussein,1
5507,Ulrich_Kueperkoch,1
5508,Uma_Thurman,3
5509,Uri_Lopolianski,1
5510,Urmila_Matondkar,1
5511,Uthai_Pimchaichon,1
5512,Uzi_Even,1
5513,Uzi_Landau,1
5514,Vaclav_Havel,9
5515,Vaclav_Klaus,2
5516,Vadim_Devyatovskiy,1
5517,Vadim_Strogalev,1
5518,Vagit_Alekperov,1
5519,Valdas_Adamkus,2
5520,Valentina_Cervi,1
5521,Valentina_Tereshkova,1
5522,Valentino_Rossi,6
5523,Valerie_Harper,2
5524,Valerie_Thwaites,1
5525,Valeri_Bure,1
5526,Valery_Giscard_dEstaing,6
5527,Valorie_Brabazon,1
5528,Val_Ackerman,1
5529,Vanessa_Incontrada,4
5530,Vanessa_Laine,1
5531,Vanessa_Redgrave,5
5532,Vanessa_Williams,3
5533,Van_Hilley,1
5534,Vassilis_Xiros,1
5535,Vecdi_Gonul,1
5536,Venus_Williams,17
5537,Vernon_Forrest,1
5538,Veronica_Lake,1
5539,Viara_Vike-Freiberga,1
5540,Vicente_Fernandez,5
5541,Vicente_Fox,32
5542,Vicente_Fox_de_la_Concha,1
5543,Vicki_Zhao_Wei,2
5544,Victoria_Beckham,3
5545,Victoria_Clarke,5
5546,Victor_Garber,1
5547,Victor_Hanescu,1
5548,Victor_Kraatz,1
5549,Vidar_Helgesen,2
5550,Vijay_Nambiar,1
5551,Viktor_Yushchenko,1
5552,Vincent_Brooks,7
5553,Vincent_Cianci_Jr,1
5554,Vincent_Gallo,3
5555,Vincent_Sombrotto,1
5556,Vincent_Spadea,1
5557,Vince_Carter,4
5558,Vince_Dooley,1
5559,Vince_Gill,2
5560,Vince_Vaughan,1
5561,Vinnie_Jones,1
5562,Vin_Diesel,2
5563,Viola_Davis,1
5564,Virgina_Ruano_Pascal,1
5565,Vitali_Klitschko,4
5566,Vivica_Fox,2
5567,Vladimiro_Montesinos,3
5568,Vladimir_Golovlyov,1
5569,Vladimir_Meciar,1
5570,Vladimir_Putin,49
5571,Vladimir_Spidla,3
5572,Vladimir_Ustinov,1
5573,Vladimir_Voltchkov,2
5574,Vojislav_Kostunica,7
5575,Vojislav_Seselj,1
5576,Vyacheslav_Fetisov,1
5577,Vytas_Danelius,1
5578,Walid_Al-Awadi,1
5579,Wallace_Capel,1
5580,Wally_Szczerbiak,1
5581,Walter_Annenberg,1
5582,Walter_Mondale,10
5583,Walter_Woods,1
5584,Walt_Harris,1
5585,Wanda_de_la_Jesus,1
5586,Wanda_Ilene_Barzee,1
5587,Wang_Fei,1
5588,Wang_Hailan,1
5589,Wang_Nan,1
5590,Wang_Yi,2
5591,Wang_Yingfan,3
5592,Wan_Yanhai,1
5593,Ward_Cuff,1
5594,Warren_Beatty,2
5595,Warren_Buffett,3
5596,Warren_Granados,1
5597,Warren_Truss,1
5598,Wayne_Allard,1
5599,Wayne_Brady,1
5600,Wayne_Ferreira,5
5601,Wayne_Gretzky,4
5602,Wayne_Newton,1
5603,Wei_Wu,1
5604,Wendell_Bryant,1
5605,Wendy_Kennedy,1
5606,Wendy_Selig,1
5607,Wen_Ho_Lee,1
5608,Wen_Jiabao,13
5609,Werner_Schlager,1
5610,Wesley_Clark,2
5611,Wes_Craven,1
5612,Whoopi_Goldberg,1
5613,Wilbert_Elki_Meza_Majino,1
5614,Wilbert_Foy,1
5615,Wilfredo_Moreno,1
5616,William_Bratton,3
5617,William_Bulger,4
5618,William_Burns,2
5619,William_Cocksedge,1
5620,William_Delahunt,1
5621,William_Donaldson,7
5622,William_Ford_Jr,7
5623,William_Genego,1
5624,William_Harrison,1
5625,William_Hochul,2
5626,William_Hurt,1
5627,William_Hyde,1
5628,William_Jackson,1
5629,William_Joppy,1
5630,William_Macy,5
5631,William_Martin,2
5632,William_McDonough,1
5633,William_Morrow,1
5634,William_Murabito,1
5635,William_Nessen,1
5636,William_Overlin,1
5637,William_Perry,1
5638,William_Pryor_Jr,1
5639,William_Ragland,1
5640,William_Rehnquist,2
5641,William_Rosenberg,1
5642,William_Shatner,1
5643,William_Swor,1
5644,William_Umbach,1
5645,William_Webster,1
5646,Willie_Nelson,1
5647,Willie_Wilson,1
5648,Willis_Roberts,1
5649,Will_Ferrell,1
5650,Will_Ofenheusle,1
5651,Will_Self,1
5652,Will_Smith,2
5653,Will_Young,1
5654,Wilma_McNabb,1
5655,Wilson_Alvarez,1
